id,rotonda,horario,entrada,salida,tiempo_entrada,tiempo_salida,duracion,tipo,dia
626,r2,h2,0,0,57.53333333333333,83.33333333333333,25.799999999999997,car,m
804,r2,h2,1,2,79.73333333333333,84.06666666666666,4.333333333333329,truck,m
643,r2,h2,2,0,72.53333333333333,84.53333333333333,12.0,car,m
810,r2,h2,0,1,80.26666666666667,85.73333333333333,5.466666666666669,car,m
649,r2,h2,0,0,60.733333333333334,86.73333333333333,26.0,car,m
690,r2,h2,0,0,63.2,87.93333333333334,24.733333333333334,car,m
725,r2,h2,0,0,68.33333333333333,89.86666666666666,21.53333333333333,car,m
761,r2,h2,0,0,74.13333333333334,91.6,17.466666666666654,car,m
562,r2,h2,2,1,57.6,91.8,34.199999999999996,car,m
779,r2,h2,0,0,76.53333333333333,93.73333333333332,17.200000000000003,car,m
932,r2,h2,0,1,87.6,94.13333333333334,6.533333333333346,car,m
830,r2,h2,2,0,83.2,95.0,11.799999999999995,car,m
865,r2,h2,1,0,84.2,96.86666666666666,12.666666666666655,van,m
938,r2,h2,2,0,89.66666666666667,98.86666666666666,9.199999999999989,car,m
905,r2,h2,1,0,87.13333333333334,99.66666666666669,12.533333333333331,car,m
948,r2,h2,1,0,90.86666666666666,102.13333333333334,11.26666666666668,car,m
928,r2,h2,0,0,87.13333333333334,103.4,16.266666666666666,car,m
1013,r2,h2,0,1,98.46666666666668,103.73333333333332,5.266666666666666,car,m
1017,r2,h2,2,0,100.06666666666666,105.0,4.933333333333337,car,m
953,r2,h2,0,0,89.93333333333334,106.8,16.86666666666666,car,m
996,r2,h2,0,2,94.4,107.46666666666668,13.066666666666665,car,m
1020,r2,h2,1,0,100.73333333333332,110.2,9.466666666666669,car,m
1025,r2,h2,2,0,102.26666666666668,111.8,9.533333333333331,car,m
1052,r2,h2,0,1,105.46666666666668,112.06666666666666,6.599999999999994,car,m
1084,r2,h2,0,1,109.26666666666668,113.8,4.533333333333331,car,m
1003,r2,h2,0,0,95.86666666666666,114.0,18.13333333333334,car,m
1085,r2,h2,2,0,111.0,115.6,4.599999999999994,car,m
1027,r2,h2,0,2,102.26666666666668,115.6,13.333333333333329,car,m
1107,r2,h2,0,1,112.53333333333332,117.46666666666668,4.933333333333337,car,m
1093,r2,h2,2,0,113.26666666666668,118.93333333333334,5.666666666666671,car,m
1039,r2,h2,1,0,106.26666666666668,119.33333333333331,13.066666666666665,car,m
1087,r2,h2,0,2,110.26666666666668,119.6,9.333333333333329,car,m
1130,r2,h2,0,1,115.8,120.4,4.6000000000000085,car,m
1133,r2,h2,1,2,117.06666666666666,120.73333333333332,3.6666666666666714,car,m
1118,r2,h2,2,0,116.33333333333331,120.93333333333334,4.6000000000000085,van,m
1161,r2,h2,0,1,119.33333333333331,126.53333333333332,7.200000000000003,car,m
1116,r2,h2,0,0,114.0,127.46666666666668,13.466666666666669,car,m
1138,r2,h2,1,0,118.06666666666666,130.06666666666666,12.0,van,m
1034,r2,h2,0,1,103.33333333333331,130.66666666666666,27.33333333333333,car,m
1195,r2,h2,1,0,124.8,133.66666666666666,8.86666666666666,car,m
1189,r2,h2,0,2,122.93333333333334,137.53333333333333,14.599999999999994,car,m
1219,r2,h2,1,0,129.46666666666667,137.93333333333334,8.466666666666669,car,m
1322,r2,h2,1,0,131.26666666666668,144.8,13.533333333333331,van,m
1354,r2,h2,1,0,135.93333333333334,145.66666666666666,9.73333333333332,car,m
1341,r2,h2,0,0,133.6,148.73333333333332,15.133333333333326,car,m
1369,r2,h2,0,2,138.06666666666666,150.66666666666666,12.599999999999994,car,m
1395,r2,h2,1,0,143.06666666666666,151.93333333333334,8.866666666666674,car,m
1374,r2,h2,0,2,140.4,153.73333333333332,13.333333333333314,car,m
1440,r2,h2,0,1,145.53333333333333,154.66666666666666,9.133333333333326,car,m
1391,r2,h2,1,0,141.73333333333332,156.0,14.26666666666668,car,m
1485,r2,h2,2,0,152.8,156.8,4.0,car,m
1438,r2,h2,0,2,144.73333333333332,158.26666666666668,13.53333333333336,car,m
1409,r2,h2,1,0,144.4,159.26666666666668,14.866666666666674,car,m
1453,r2,h2,0,2,147.2,160.06666666666666,12.866666666666674,car,m
1464,r2,h2,1,0,149.6,160.46666666666667,10.866666666666674,car,m
1479,r2,h2,0,1,151.46666666666667,164.0,12.533333333333331,car,m
1444,r2,h2,0,0,146.86666666666667,165.4,18.53333333333333,car,m
1501,r2,h2,0,1,154.4,165.73333333333332,11.333333333333314,car,m
1465,r2,h2,0,0,148.6,166.6,18.0,car,m
1454,r2,h2,0,0,147.86666666666667,169.73333333333332,21.86666666666665,car,m
1552,r2,h2,0,1,163.93333333333334,169.8,5.866666666666674,car,m
1475,r2,h2,0,0,150.0,171.0,21.0,car,m
1477,r2,h2,0,0,150.6,172.0,21.40000000000001,car,m
1511,r2,h2,0,0,155.33333333333334,174.2,18.86666666666665,car,m
1618,r2,h2,0,1,171.86666666666667,176.33333333333334,4.466666666666669,car,m
1577,r2,h2,0,2,167.66666666666666,178.4,10.733333333333348,car,m
1558,r2,h2,0,0,164.46666666666667,180.33333333333337,15.866666666666674,car,m
1659,r2,h2,0,1,175.6,180.4,4.800000000000011,car,m
1607,r2,h2,0,2,171.53333333333333,183.93333333333337,12.400000000000006,car,m
1592,r2,h2,1,0,170.0,185.46666666666667,15.466666666666669,car,m
1748,r2,h2,0,1,182.53333333333333,186.6,4.066666666666663,car,m
1622,r2,h2,1,0,173.66666666666666,186.66666666666663,13.0,car,m
1646,r2,h2,0,2,175.0,187.93333333333337,12.933333333333335,car,m
1743,r2,h2,2,0,183.13333333333333,188.0,4.866666666666674,car,m
1754,r2,h2,0,1,183.8,188.8,5.0,car,m
1778,r2,h2,0,1,185.4,189.66666666666663,4.2666666666666515,car,m
1663,r2,h2,1,0,177.8,190.33333333333337,12.533333333333331,car,m
1828,r2,h2,2,0,190.26666666666668,194.26666666666668,4.0,car,m
1806,r2,h2,0,1,187.4,196.26666666666668,8.866666666666674,car,m
1826,r2,h2,0,1,190.2,197.46666666666667,7.26666666666668,car,m
1822,r2,h2,0,1,190.13333333333333,198.93333333333337,8.800000000000011,car,m
1895,r2,h2,2,0,199.4,203.13333333333333,3.73333333333332,car,m
1798,r2,h2,0,2,188.53333333333333,203.73333333333332,15.199999999999989,car,m
1842,r2,h2,0,2,192.66666666666663,206.6,13.933333333333335,car,m
1891,r2,h2,0,1,199.13333333333333,206.66666666666663,7.533333333333331,car,m
1894,r2,h2,1,0,199.2,209.2,10.0,car,m
1924,r2,h2,2,0,204.06666666666663,210.33333333333337,6.26666666666668,car,m
1953,r2,h2,0,1,207.26666666666668,212.13333333333333,4.866666666666646,car,m
1855,r2,h2,0,0,195.06666666666663,212.73333333333332,17.666666666666657,car,m
1864,r2,h2,0,0,196.06666666666663,215.0,18.933333333333337,car,m
1963,r2,h2,0,1,210.33333333333337,215.4,5.066666666666663,car,m
1916,r2,h2,0,0,201.66666666666663,216.6,14.933333333333335,car,m
1904,r2,h2,0,2,200.26666666666668,219.06666666666663,18.799999999999983,car,m
1936,r2,h2,1,0,207.0,219.53333333333333,12.533333333333331,car,m
1978,r2,h2,1,0,212.33333333333337,221.2,8.866666666666646,car,m
2029,r2,h2,0,1,217.06666666666663,221.73333333333332,4.666666666666657,car,m
2028,r2,h2,2,0,219.0,224.93333333333337,5.933333333333337,car,m
1925,r2,h2,0,0,204.26666666666668,226.33333333333337,22.066666666666663,car,m
1945,r2,h2,0,0,206.33333333333337,228.26666666666668,21.933333333333337,car,m
5,r2,h2,2,0,0.0,6.266666666666667,6.266666666666667,car,t
2,r2,h2,2,0,3.8666666666666663,8.4,4.533333333333333,car,t
8,r2,h2,2,0,5.8,9.733333333333333,3.9333333333333327,car,t
93,r2,h2,0,2,3.933333333333333,15.533333333333331,11.6,car,t
24,r2,h2,1,0,2.4,16.8,14.4,car,t
113,r2,h2,0,1,9.266666666666667,17.2,7.933333333333332,car,t
14,r2,h2,1,0,0.0,18.533333333333335,18.533333333333335,car,t
99,r2,h2,2,0,11.733333333333333,19.8,8.066666666666668,car,t
111,r2,h2,2,0,15.733333333333333,21.333333333333332,5.6,car,t
53,r2,h2,1,0,1.8666666666666667,23.466666666666665,21.6,car,t
23,r2,h2,1,0,5.266666666666667,24.6,19.333333333333336,car,t
72,r2,h2,2,1,9.2,26.6,17.400000000000002,car,t
106,r2,h2,1,0,12.666666666666666,27.666666666666668,15.000000000000002,car,t
105,r2,h2,0,2,7.266666666666667,28.2,20.933333333333337,car,t
231,r2,h2,0,1,23.6,29.733333333333334,6.133333333333333,car,t
215,r2,h2,1,2,23.6,30.6,7.0,car,t
238,r2,h2,0,1,26.0,32.6,6.600000000000001,car,t
170,r2,h2,1,0,18.2,33.13333333333333,14.933333333333334,car,t
146,r2,h2,0,2,13.266666666666667,34.8,21.53333333333333,car,t
122,r2,h2,1,0,16.4,35.06666666666667,18.66666666666667,car,t
248,r2,h2,0,1,28.0,35.86666666666667,7.866666666666667,car,t
258,r2,h2,0,1,30.4,36.53333333333333,6.133333333333333,car,t
155,r2,h2,1,0,20.266666666666666,36.86666666666667,16.6,car,t
132,r2,h2,0,0,11.466666666666669,38.06666666666667,26.6,car,t
277,r2,h2,0,1,32.666666666666664,38.13333333333333,5.466666666666669,van,t
234,r2,h2,2,0,32.46666666666667,38.733333333333334,6.266666666666666,car,t
187,r2,h2,1,0,23.866666666666667,41.333333333333336,17.46666666666667,bus,t
309,r2,h2,0,1,35.93333333333333,42.666666666666664,6.733333333333334,car,t
242,r2,h2,0,2,26.733333333333334,43.333333333333336,16.6,car,t
230,r2,h2,0,0,23.866666666666667,45.733333333333334,21.866666666666667,car,t
257,r2,h2,1,0,32.86666666666667,47.266666666666666,14.4,car,t
353,r2,h2,2,0,44.93333333333333,48.666666666666664,3.7333333333333343,truck,t
305,r2,h2,0,0,34.6,48.86666666666667,14.266666666666666,car,t
402,r2,h2,0,1,44.06666666666667,49.266666666666666,5.199999999999996,car,t
273,r2,h2,1,0,35.46666666666667,50.53333333333333,15.066666666666665,car,t
424,r2,h2,0,1,45.4,51.2,5.800000000000004,car,t
263,r2,h2,0,0,32.0,51.6,19.6,car,t
320,r2,h2,0,0,36.46666666666667,52.93333333333333,16.46666666666666,car,t
481,r2,h2,0,1,49.666666666666664,55.2,5.5333333333333385,car,t
331,r2,h2,1,0,41.2,56.2,15.0,car,t
264,r2,h2,1,0,33.53333333333333,58.0,24.46666666666667,car,t
525,r2,h2,0,1,54.86666666666667,58.333333333333336,3.466666666666669,car,t
335,r2,h2,0,0,38.46666666666667,59.666666666666664,21.199999999999996,car,t
436,r2,h2,1,0,48.333333333333336,60.06666666666667,11.733333333333334,car,t
487,r2,h2,2,0,56.53333333333333,61.333333333333336,4.800000000000004,car,t
351,r2,h2,0,0,40.46666666666667,62.666666666666664,22.199999999999996,car,t
458,r2,h2,0,2,48.13333333333333,63.53333333333333,15.4,car,t
377,r2,h2,0,0,42.2,63.8,21.59999999999999,car,t
501,r2,h2,2,0,59.0,64.8,5.799999999999997,car,t
403,r2,h2,0,0,44.266666666666666,65.26666666666667,21.0,car,t
298,r2,h2,1,0,37.8,66.8,29.0,car,t
478,r2,h2,0,0,49.53333333333333,69.53333333333333,20.0,car,t
577,r2,h2,2,0,67.26666666666667,70.4,3.13333333333334,car,t
590,r2,h2,0,1,66.06666666666666,73.33333333333333,7.266666666666666,car,t
574,r2,h2,0,2,61.733333333333334,74.93333333333334,13.200000000000005,car,t
550,r2,h2,0,0,57.93333333333333,79.6,21.666666666666664,van,t
563,r2,h2,0,0,59.13333333333333,79.66666666666667,20.53333333333334,car,t
657,r2,h2,0,1,78.6,82.86666666666666,4.266666666666666,car,t
561,r2,h2,0,0,60.0,83.4,23.40000000000001,car,t
602,r2,h2,0,0,70.46666666666667,87.26666666666667,16.799999999999997,car,t
599,r2,h2,2,1,76.13333333333334,88.0,11.86666666666666,car,t
619,r2,h2,2,0,80.13333333333334,88.06666666666666,7.933333333333323,car,t
643,r2,h2,2,0,84.0,89.86666666666666,5.86666666666666,car,t
629,r2,h2,0,0,75.6,90.53333333333332,14.933333333333335,car,t
695,r2,h2,0,1,84.66666666666667,91.13333333333334,6.466666666666669,car,t
715,r2,h2,0,1,88.73333333333333,96.53333333333332,7.799999999999997,bus,t
686,r2,h2,1,0,86.6,97.06666666666666,10.466666666666669,car,t
724,r2,h2,0,1,91.6,98.06666666666666,6.466666666666669,car,t
705,r2,h2,0,2,86.2,98.4,12.200000000000005,car,t
648,r2,h2,0,0,78.0,98.8,20.799999999999997,car,t
731,r2,h2,0,1,92.73333333333332,100.0,7.266666666666666,car,t
683,r2,h2,0,0,83.66666666666667,101.53333333333332,17.86666666666666,car,t
677,r2,h2,0,0,82.26666666666667,101.8,19.53333333333333,car,t
721,r2,h2,2,0,98.26666666666668,103.06666666666666,4.799999999999997,car,t
758,r2,h2,0,1,97.46666666666668,105.86666666666666,8.399999999999991,car,t
755,r2,h2,1,0,98.6,108.8,10.200000000000005,car,t
735,r2,h2,2,0,101.2,108.8,7.599999999999994,car,t
753,r2,h2,1,0,99.2,110.13333333333334,10.933333333333335,car,t
737,r2,h2,0,0,94.06666666666666,111.33333333333331,17.266666666666666,car,t
748,r2,h2,0,0,96.2,112.93333333333334,16.733333333333334,car,t
767,r2,h2,0,2,98.93333333333334,112.93333333333334,14.0,car,t
763,r2,h2,1,0,101.53333333333332,115.13333333333334,13.600000000000009,car,t
827,r2,h2,0,2,107.4,117.46666666666668,10.066666666666665,car,t
760,r2,h2,0,0,98.26666666666668,118.26666666666668,20.0,car,t
779,r2,h2,0,0,102.0,119.53333333333332,17.53333333333333,car,t
781,r2,h2,1,0,105.46666666666668,121.26666666666668,15.799999999999995,car,t
892,r2,h2,2,0,119.73333333333332,122.6,2.86666666666666,car,t
836,r2,h2,0,0,108.86666666666666,123.93333333333334,15.066666666666675,car,t
743,r2,h2,2,1,103.6,123.93333333333334,20.333333333333343,car,t
853,r2,h2,1,2,116.93333333333334,124.13333333333334,7.200000000000003,bus,t
832,r2,h2,0,0,108.8,126.26666666666668,17.46666666666667,car,t
914,r2,h2,0,1,118.0,129.53333333333333,11.533333333333331,car,t
860,r2,h2,0,0,111.86666666666666,130.33333333333334,18.466666666666683,car,t
784,r2,h2,1,0,107.53333333333332,132.2,24.666666666666657,car,t
948,r2,h2,0,1,125.46666666666668,133.33333333333334,7.866666666666674,truck,t
829,r2,h2,1,0,110.26666666666668,135.2,24.933333333333323,car,t
959,r2,h2,0,1,128.6,138.66666666666666,10.066666666666665,car,t
849,r2,h2,1,0,113.6,138.93333333333334,25.333333333333343,car,t
870,r2,h2,1,0,118.53333333333332,139.46666666666667,20.933333333333337,car,t
967,r2,h2,0,1,130.06666666666666,139.46666666666667,9.400000000000006,car,t
925,r2,h2,0,2,120.13333333333334,141.4,21.266666666666666,car,t
984,r2,h2,0,1,133.93333333333334,143.53333333333333,9.599999999999994,car,t
944,r2,h2,0,2,123.66666666666669,145.13333333333333,21.466666666666654,car,t
901,r2,h2,0,0,116.66666666666669,145.86666666666667,29.200000000000003,car,t
1003,r2,h2,2,0,146.26666666666668,149.8,3.533333333333331,car,t
1025,r2,h2,0,1,145.2,150.33333333333334,5.133333333333354,car,t
949,r2,h2,0,0,125.0,151.46666666666667,26.46666666666667,car,t
972,r2,h2,0,0,131.53333333333333,152.13333333333333,20.59999999999999,car,t
1029,r2,h2,1,2,149.93333333333334,153.26666666666668,3.333333333333343,car,t
1023,r2,h2,2,0,150.73333333333332,153.93333333333334,3.200000000000017,car,t
900,r2,h2,1,0,121.6,154.86666666666667,33.26666666666668,car,t
993,r2,h2,0,2,138.26666666666668,155.93333333333334,17.666666666666657,car,t
1014,r2,h2,1,0,145.6,156.46666666666667,10.866666666666674,car,t
1004,r2,h2,0,2,141.66666666666666,157.13333333333333,15.466666666666669,car,t
1020,r2,h2,1,0,147.13333333333333,157.6,10.466666666666669,car,t
1043,r2,h2,0,1,152.06666666666666,157.6,5.533333333333331,car,t
690,r2,h2,0,0,132.4,159.86666666666667,27.46666666666667,bus,t
1030,r2,h2,0,2,147.66666666666666,161.8,14.133333333333354,car,t
1065,r2,h2,1,2,158.06666666666666,162.0,3.933333333333337,car,t
1077,r2,h2,0,1,158.0,163.86666666666667,5.866666666666674,car,t
1016,r2,h2,0,0,143.13333333333333,164.0,20.86666666666667,car,t
1031,r2,h2,0,0,148.06666666666666,167.93333333333334,19.86666666666667,car,t
1108,r2,h2,0,1,163.13333333333333,169.73333333333332,6.599999999999994,car,t
1102,r2,h2,1,2,166.0,171.0,5.0,car,t
1066,r2,h2,0,0,155.73333333333332,171.06666666666666,15.333333333333345,car,t
1105,r2,h2,2,0,168.26666666666668,171.8,3.533333333333331,car,t
1055,r2,h2,0,0,154.26666666666668,174.66666666666666,20.399999999999977,car,t
1084,r2,h2,0,0,159.4,176.06666666666666,16.666666666666657,car,t
1096,r2,h2,1,0,164.2,177.4,13.200000000000015,car,t
1073,r2,h2,1,0,161.0,178.86666666666667,17.866666666666674,car,t
1115,r2,h2,0,2,165.2,180.53333333333333,15.333333333333345,car,t
1094,r2,h2,0,0,161.4,180.73333333333332,19.33333333333331,car,t
1166,r2,h2,0,1,177.46666666666667,183.0,5.533333333333331,car,t
1109,r2,h2,1,0,167.73333333333332,184.46666666666667,16.73333333333335,car,t
1124,r2,h2,0,0,168.46666666666667,187.33333333333337,18.86666666666667,car,t
1136,r2,h2,0,0,170.33333333333334,189.0,18.666666666666657,car,t
1197,r2,h2,0,1,185.73333333333332,189.2,3.466666666666669,car,t
1198,r2,h2,0,1,186.33333333333337,190.8,4.466666666666669,car,t
1140,r2,h2,0,0,171.33333333333334,190.86666666666667,19.53333333333333,car,t
1191,r2,h2,2,0,188.4,192.13333333333333,3.73333333333332,car,t
1126,r2,h2,1,0,173.06666666666666,193.66666666666663,20.59999999999999,car,t
1161,r2,h2,1,0,177.6,195.06666666666663,17.46666666666667,car,t
1142,r2,h2,1,0,176.0,195.66666666666663,19.666666666666657,car,t
64,r1,h3,0,1,0.3333333333333333,4.666666666666667,4.333333333333334,car,m
125,r1,h3,0,1,2.933333333333333,7.066666666666666,4.133333333333333,car,m
27,r1,h3,2,3,0.0,7.133333333333334,7.133333333333334,car,m
169,r1,h3,0,1,4.466666666666667,8.333333333333334,3.866666666666667,car,m
187,r1,h3,0,1,5.533333333333333,10.133333333333333,4.6,car,m
104,r1,h3,2,3,3.1333333333333333,11.533333333333331,8.4,car,m
1,r1,h3,0,2,0.0,13.0,13.0,car,m
91,r1,h3,0,2,1.4666666666666666,15.266666666666667,13.8,car,m
256,r1,h3,0,1,15.2,19.133333333333333,3.9333333333333336,car,m
227,r1,h3,2,3,10.8,20.466666666666665,9.666666666666664,car,m
264,r1,h3,0,1,16.933333333333334,21.2,4.266666666666666,car,m
224,r1,h3,0,2,9.8,21.333333333333332,11.533333333333331,car,m
272,r1,h3,0,1,18.533333333333335,22.933333333333337,4.399999999999999,car,m
209,r1,h3,2,0,8.866666666666667,23.6,14.733333333333334,car,m
234,r1,h3,0,2,11.0,23.866666666666667,12.866666666666667,car,m
298,r1,h3,0,1,20.866666666666667,24.8,3.9333333333333336,car,m
247,r1,h3,0,2,13.6,26.266666666666666,12.666666666666666,car,m
18,r1,h3,0,0,0.0,26.6,26.6,car,m
195,r1,h3,0,0,7.0,27.666666666666668,20.666666666666668,car,m
204,r1,h3,0,0,7.933333333333334,28.533333333333335,20.6,car,m
253,r1,h3,1,2,17.333333333333332,29.0,11.666666666666668,car,m
271,r1,h3,1,2,21.4,30.866666666666667,9.466666666666669,car,m
381,r1,h3,0,1,27.8,31.066666666666663,3.2666666666666657,car,m
340,r1,h3,2,3,24.733333333333334,31.133333333333333,6.399999999999999,car,m
358,r1,h3,0,1,25.533333333333335,31.533333333333335,6.0,car,m
338,r1,h3,2,0,24.333333333333332,33.0,8.666666666666668,car,m
303,r1,h3,2,0,22.2,33.2,11.000000000000004,bus,m
40,r1,h3,2,2,0.3333333333333333,33.2,32.86666666666667,car,m
342,r1,h3,0,2,24.066666666666663,35.8,11.73333333333333,car,m
201,r1,h3,1,0,11.066666666666666,36.333333333333336,25.26666666666667,car,m
300,r1,h3,1,3,23.333333333333332,37.333333333333336,14.000000000000004,car,m
228,r1,h3,1,3,14.933333333333334,39.46666666666667,24.533333333333335,car,m
308,r1,h3,0,0,21.666666666666668,39.666666666666664,17.999999999999996,car,m
378,r1,h3,0,2,27.6,39.8,12.199999999999996,car,m
260,r1,h3,2,1,16.666666666666668,40.333333333333336,23.666666666666668,car,m
372,r1,h3,2,0,27.266666666666666,41.666666666666664,14.4,car,m
471,r1,h3,0,1,36.333333333333336,42.0,5.666666666666664,car,m
325,r1,h3,1,0,29.066666666666663,43.13333333333333,14.066666666666666,car,m
483,r1,h3,0,1,37.46666666666667,43.2,5.733333333333334,car,m
411,r1,h3,0,2,31.466666666666665,43.666666666666664,12.2,car,m
510,r1,h3,0,1,39.6,44.8,5.199999999999996,car,m
375,r1,h3,0,0,27.133333333333333,46.2,19.06666666666667,car,m
390,r1,h3,0,0,29.2,47.93333333333333,18.73333333333333,car,m
389,r1,h3,0,0,29.133333333333333,48.6,19.46666666666667,car,m
452,r1,h3,2,0,35.266666666666666,51.0,15.733333333333334,car,m
458,r1,h3,0,2,35.266666666666666,52.0,16.733333333333334,car,m
559,r1,h3,2,3,44.333333333333336,52.0,7.666666666666664,car,m
454,r1,h3,2,0,35.333333333333336,52.266666666666666,16.93333333333333,car,m
359,r1,h3,1,0,26.266666666666666,53.6,27.333333333333336,car,m
520,r1,h3,2,0,41.266666666666666,53.86666666666667,12.6,car,m
479,r1,h3,1,2,41.266666666666666,54.2,12.933333333333335,car,m
415,r1,h3,1,0,36.0,56.93333333333333,20.93333333333333,car,m
334,r1,h3,1,0,34.666666666666664,57.8,23.133333333333333,car,m
497,r1,h3,1,0,41.333333333333336,58.46666666666667,17.133333333333333,car,m
531,r1,h3,2,0,42.333333333333336,59.333333333333336,17.0,car,m
729,r1,h3,0,1,56.06666666666667,59.6,3.533333333333331,car,m
605,r1,h3,2,3,48.46666666666667,59.93333333333333,11.46666666666666,car,m
630,r1,h3,2,3,50.13333333333333,60.666666666666664,10.533333333333331,car,m
647,r1,h3,1,2,51.8,61.0,9.200000000000005,car,m
524,r1,h3,1,0,44.2,61.4,17.199999999999996,car,m
661,r1,h3,2,3,52.13333333333333,61.53333333333333,9.4,car,m
589,r1,h3,1,0,48.06666666666667,62.733333333333334,14.666666666666664,car,m
762,r1,h3,0,1,59.666666666666664,62.733333333333334,3.06666666666667,car,m
494,r1,h3,2,0,39.266666666666666,63.266666666666666,24.0,car,m
624,r1,h3,0,2,47.93333333333333,63.53333333333333,15.6,car,m
689,r1,h3,2,3,54.266666666666666,64.26666666666667,10.0,car,m
544,r1,h3,2,0,43.333333333333336,64.46666666666667,21.133333333333333,car,m
789,r1,h3,0,1,61.53333333333333,64.73333333333333,3.200000000000003,car,m
528,r1,h3,0,0,41.333333333333336,65.86666666666666,24.533333333333324,car,m
674,r1,h3,1,2,54.53333333333333,66.06666666666666,11.533333333333331,car,m
721,r1,h3,2,3,57.2,66.06666666666666,8.86666666666666,car,m
659,r1,h3,2,0,51.06666666666667,67.46666666666667,16.4,car,m
738,r1,h3,2,3,59.2,68.0,8.799999999999997,car,m
662,r1,h3,0,2,50.266666666666666,68.46666666666667,18.200000000000003,car,m
600,r1,h3,0,0,46.13333333333333,69.46666666666667,23.333333333333336,car,m
607,r1,h3,1,0,50.2,70.06666666666666,19.86666666666666,car,m
621,r1,h3,2,0,48.8,70.73333333333333,21.933333333333337,car,m
756,r1,h3,2,0,60.333333333333336,71.8,11.46666666666666,car,m
730,r1,h3,1,2,60.53333333333333,72.26666666666667,11.733333333333334,car,m
822,r1,h3,2,3,65.46666666666667,72.86666666666666,7.399999999999992,car,m
694,r1,h3,0,2,53.13333333333333,74.73333333333333,21.6,car,m
667,r1,h3,1,3,53.93333333333333,74.73333333333333,20.800000000000004,car,m
678,r1,h3,0,0,51.8,75.2,23.40000000000001,car,m
720,r1,h3,2,0,56.2,75.8,19.59999999999999,car,m
829,r1,h3,2,3,67.2,75.93333333333334,8.733333333333334,car,m
768,r1,h3,1,2,64.0,77.13333333333334,13.13333333333334,car,m
786,r1,h3,2,0,62.666666666666664,77.53333333333333,14.866666666666667,car,m
775,r1,h3,1,3,62.333333333333336,79.73333333333333,17.4,car,m
833,r1,h3,0,2,67.53333333333333,80.13333333333334,12.600000000000009,car,m
717,r1,h3,1,0,58.8,80.26666666666667,21.46666666666667,car,m
863,r1,h3,2,3,72.2,81.26666666666667,9.066666666666665,car,m
828,r1,h3,0,2,66.13333333333334,81.53333333333333,15.399999999999991,car,m
777,r1,h3,2,0,61.93333333333333,81.8,19.866666666666667,car,m
683,r1,h3,2,0,53.8,82.46666666666667,28.66666666666667,car,m
855,r1,h3,0,2,69.93333333333334,82.6,12.666666666666655,car,m
742,r1,h3,0,0,57.53333333333333,83.8,26.266666666666666,car,m
836,r1,h3,2,0,69.33333333333333,83.8,14.466666666666669,car,m
704,r1,h3,2,0,56.06666666666667,85.33333333333333,29.26666666666666,car,m
925,r1,h3,0,1,83.06666666666666,86.2,3.13333333333334,car,m
749,r1,h3,1,0,62.666666666666664,86.8,24.133333333333333,car,m
726,r1,h3,2,0,59.2,87.86666666666666,28.666666666666657,car,m
815,r1,h3,2,0,64.86666666666666,88.93333333333334,24.066666666666677,car,m
883,r1,h3,2,0,75.06666666666666,89.8,14.733333333333334,car,m
792,r1,h3,1,0,67.26666666666667,90.33333333333331,23.066666666666663,car,m
821,r1,h3,2,0,66.6,91.4,24.80000000000001,car,m
917,r1,h3,0,2,80.53333333333333,91.66666666666669,11.13333333333334,car,m
851,r1,h3,2,0,77.06666666666666,93.13333333333334,16.066666666666677,car,m
928,r1,h3,0,2,83.6,93.33333333333331,9.733333333333334,car,m
893,r1,h3,0,3,76.33333333333333,93.73333333333332,17.400000000000006,car,m
936,r1,h3,2,0,85.06666666666666,97.0,11.933333333333335,car,m
933,r1,h3,1,2,87.46666666666667,97.8,10.333333333333329,car,m
964,r1,h3,2,0,87.86666666666666,99.26666666666668,11.400000000000006,car,m
942,r1,h3,0,2,85.06666666666666,99.8,14.733333333333334,car,m
897,r1,h3,1,3,80.66666666666667,101.06666666666666,20.39999999999999,car,m
1021,r1,h3,0,1,97.53333333333332,102.2,4.666666666666671,car,m
911,r1,h3,2,0,84.66666666666667,102.53333333333332,17.86666666666666,truck,m
880,r1,h3,2,1,81.93333333333334,103.66666666666669,21.733333333333334,car,m
961,r1,h3,2,0,87.46666666666667,103.93333333333334,16.46666666666667,car,m
918,r1,h3,1,3,83.2,105.4,22.200000000000003,car,m
907,r1,h3,1,3,83.0,105.6,22.59999999999999,car,m
881,r1,h3,1,0,76.26666666666667,105.86666666666666,29.59999999999999,car,m
1038,r1,h3,0,1,101.0,106.0,5.0,car,m
1019,r1,h3,2,3,98.0,106.86666666666666,8.86666666666666,car,m
944,r1,h3,1,0,88.0,107.06666666666666,19.066666666666663,car,m
1064,r1,h3,0,1,104.2,107.8,3.5999999999999943,car,m
988,r1,h3,2,0,91.73333333333332,108.4,16.66666666666667,car,m
986,r1,h3,1,0,93.0,109.86666666666666,16.86666666666666,car,m
1014,r1,h3,0,2,95.86666666666666,110.2,14.333333333333345,car,m
1025,r1,h3,2,3,100.6,110.26666666666668,9.666666666666671,car,m
949,r1,h3,1,0,88.53333333333333,111.06666666666666,22.53333333333333,car,m
1015,r1,h3,1,0,98.6,111.06666666666666,12.466666666666669,car,m
1039,r1,h3,2,3,102.33333333333331,111.33333333333331,9.0,car,m
1047,r1,h3,2,0,102.86666666666666,112.93333333333334,10.066666666666675,car,m
